clip_id,participant_id,cohort,question_id,prompt_type,voiceform_question_order,audio_path
P0314_q26,P0314,reconsent,26.0,scenario,94,audio/reconsent/P0314/P0314_q26.wav
P0314_q29,P0314,reconsent,29.0,scenario,97,audio/reconsent/P0314/P0314_q29.wav
P0314_q31,P0314,reconsent,31.0,scenario,99,audio/reconsent/P0314/P0314_q31.wav
P0314_q32,P0314,reconsent,32.0,scenario,100,audio/reconsent/P0314/P0314_q32.wav
P0314_q34,P0314,reconsent,34.0,scenario,102,audio/reconsent/P0314/P0314_q34.wav
P0314_q35,P0314,reconsent,35.0,scenario,103,audio/reconsent/P0314/P0314_q35.wav
P0314_q36,P0314,reconsent,36.0,scenario,104,audio/reconsent/P0314/P0314_q36.wav
P0314_q37,P0314,reconsent,37.0,scenario,105,audio/reconsent/P0314/P0314_q37.wav
P0314_q38,P0314,reconsent,38.0,scenario,106,audio/reconsent/P0314/P0314_q38.wav
P0314_q39,P0314,reconsent,39.0,scenario,107,audio/reconsent/P0314/P0314_q39.wav
P0314_q40,P0314,reconsent,40.0,scenario,108,audio/reconsent/P0314/P0314_q40.wav
P0314_q44,P0314,reconsent,44.0,scenario,112,audio/reconsent/P0314/P0314_q44.wav
P0314_q45,P0314,reconsent,45.0,scenario,113,audio/reconsent/P0314/P0314_q45.wav
P0314_q46,P0314,reconsent,46.0,scenario,114,audio/reconsent/P0314/P0314_q46.wav
P0314_q47,P0314,reconsent,47.0,scenario,115,audio/reconsent/P0314/P0314_q47.wav
P0314_q50,P0314,reconsent,50.0,scenario,118,audio/reconsent/P0314/P0314_q50.wav
P0314_q54,P0314,reconsent,54.0,scenario,122,audio/reconsent/P0314/P0314_q54.wav
P0314_q56,P0314,reconsent,56.0,scenario,124,audio/reconsent/P0314/P0314_q56.wav
P0314_q57,P0314,reconsent,57.0,scenario,125,audio/reconsent/P0314/P0314_q57.wav
P0314_q58,P0314,reconsent,58.0,scenario,126,audio/reconsent/P0314/P0314_q58.wav
P0314_q61,P0314,reconsent,61.0,scenario,129,audio/reconsent/P0314/P0314_q61.wav
P0314_q63,P0314,reconsent,63.0,scenario,131,audio/reconsent/P0314/P0314_q63.wav
P0314_q65,P0314,reconsent,65.0,scenario,133,audio/reconsent/P0314/P0314_q65.wav
P0314_q66,P0314,reconsent,66.0,scenario,134,audio/reconsent/P0314/P0314_q66.wav
P0314_q68,P0314,reconsent,68.0,scenario,136,audio/reconsent/P0314/P0314_q68.wav
P0314_q70,P0314,reconsent,70.0,suffix_number,138,audio/reconsent/P0314/P0314_q70.wav
P0314_q71,P0314,reconsent,71.0,suffix_additional,139,audio/reconsent/P0314/P0314_q71.wav
P0314_q72,P0314,reconsent,72.0,demographic,140,audio/reconsent/P0314/P0314_q72.wav
P0314_q73,P0314,reconsent,73.0,dialect,142,audio/reconsent/P0314/P0314_q73.wav
P0314_mic_check,P0314,reconsent,,mic_check,141,audio/reconsent/P0314/P0314_mic_check.wav
P0315_q02,P0315,reconsent,2.0,scenario,70,audio/reconsent/P0315/P0315_q02.wav
P0315_q03,P0315,reconsent,3.0,scenario,71,audio/reconsent/P0315/P0315_q03.wav
P0315_q04,P0315,reconsent,4.0,scenario,72,audio/reconsent/P0315/P0315_q04.wav
P0315_q06,P0315,reconsent,6.0,scenario,74,audio/reconsent/P0315/P0315_q06.wav
P0315_q07,P0315,reconsent,7.0,scenario,75,audio/reconsent/P0315/P0315_q07.wav
P0315_q08,P0315,reconsent,8.0,scenario,76,audio/reconsent/P0315/P0315_q08.wav
P0315_q09,P0315,reconsent,9.0,scenario,77,audio/reconsent/P0315/P0315_q09.wav
P0315_q10,P0315,reconsent,10.0,scenario,78,audio/reconsent/P0315/P0315_q10.wav
P0315_q11,P0315,reconsent,11.0,scenario,79,audio/reconsent/P0315/P0315_q11.wav
P0315_q12,P0315,reconsent,12.0,scenario,80,audio/reconsent/P0315/P0315_q12.wav
P0315_q13,P0315,reconsent,13.0,scenario,81,audio/reconsent/P0315/P0315_q13.wav
P0315_q14,P0315,reconsent,14.0,scenario,82,audio/reconsent/P0315/P0315_q14.wav
P0315_q15,P0315,reconsent,15.0,scenario,83,audio/reconsent/P0315/P0315_q15.wav
P0315_q17,P0315,reconsent,17.0,scenario,85,audio/reconsent/P0315/P0315_q17.wav
P0315_q18,P0315,reconsent,18.0,scenario,86,audio/reconsent/P0315/P0315_q18.wav
P0315_q20,P0315,reconsent,20.0,scenario,88,audio/reconsent/P0315/P0315_q20.wav
P0315_q21,P0315,reconsent,21.0,scenario,89,audio/reconsent/P0315/P0315_q21.wav
P0315_q22,P0315,reconsent,22.0,scenario,90,audio/reconsent/P0315/P0315_q22.wav
P0315_q29,P0315,reconsent,29.0,scenario,97,audio/reconsent/P0315/P0315_q29.wav
P0315_q31,P0315,reconsent,31.0,scenario,99,audio/reconsent/P0315/P0315_q31.wav
P0315_q34,P0315,reconsent,34.0,scenario,102,audio/reconsent/P0315/P0315_q34.wav
P0315_q38,P0315,reconsent,38.0,scenario,106,audio/reconsent/P0315/P0315_q38.wav
P0315_q39,P0315,reconsent,39.0,scenario,107,audio/reconsent/P0315/P0315_q39.wav
P0315_q40,P0315,reconsent,40.0,scenario,108,audio/reconsent/P0315/P0315_q40.wav
P0315_q43,P0315,reconsent,43.0,scenario,111,audio/reconsent/P0315/P0315_q43.wav
P0315_q45,P0315,reconsent,45.0,scenario,113,audio/reconsent/P0315/P0315_q45.wav
P0315_q46,P0315,reconsent,46.0,scenario,114,audio/reconsent/P0315/P0315_q46.wav
P0315_q47,P0315,reconsent,47.0,scenario,115,audio/reconsent/P0315/P0315_q47.wav
P0315_q51,P0315,reconsent,51.0,scenario,119,audio/reconsent/P0315/P0315_q51.wav
P0315_q52,P0315,reconsent,52.0,scenario,120,audio/reconsent/P0315/P0315_q52.wav
P0315_q58,P0315,reconsent,58.0,scenario,126,audio/reconsent/P0315/P0315_q58.wav
P0315_q62,P0315,reconsent,62.0,scenario,130,audio/reconsent/P0315/P0315_q62.wav
P0315_q64,P0315,reconsent,64.0,scenario,132,audio/reconsent/P0315/P0315_q64.wav
P0315_q65,P0315,reconsent,65.0,scenario,133,audio/reconsent/P0315/P0315_q65.wav
P0315_q67,P0315,reconsent,67.0,scenario,135,audio/reconsent/P0315/P0315_q67.wav
P0315_q70,P0315,reconsent,70.0,suffix_number,138,audio/reconsent/P0315/P0315_q70.wav
P0315_q71,P0315,reconsent,71.0,suffix_additional,139,audio/reconsent/P0315/P0315_q71.wav
P0315_q72,P0315,reconsent,72.0,demographic,140,audio/reconsent/P0315/P0315_q72.wav
P0315_q73,P0315,reconsent,73.0,dialect,142,audio/reconsent/P0315/P0315_q73.wav
P0315_mic_check,P0315,reconsent,,mic_check,141,audio/reconsent/P0315/P0315_mic_check.wav
P0316_q03,P0316,reconsent,3.0,scenario,71,audio/reconsent/P0316/P0316_q03.wav
P0316_q08,P0316,reconsent,8.0,scenario,76,audio/reconsent/P0316/P0316_q08.wav
P0316_q09,P0316,reconsent,9.0,scenario,77,audio/reconsent/P0316/P0316_q09.wav
P0316_q13,P0316,reconsent,13.0,scenario,81,audio/reconsent/P0316/P0316_q13.wav
P0316_q14,P0316,reconsent,14.0,scenario,82,audio/reconsent/P0316/P0316_q14.wav
P0316_q15,P0316,reconsent,15.0,scenario,83,audio/reconsent/P0316/P0316_q15.wav
P0316_q16,P0316,reconsent,16.0,scenario,84,audio/reconsent/P0316/P0316_q16.wav
P0316_q18,P0316,reconsent,18.0,scenario,86,audio/reconsent/P0316/P0316_q18.wav
P0316_q19,P0316,reconsent,19.0,scenario,87,audio/reconsent/P0316/P0316_q19.wav
P0316_q20,P0316,reconsent,20.0,scenario,88,audio/reconsent/P0316/P0316_q20.wav
P0316_q21,P0316,reconsent,21.0,scenario,89,audio/reconsent/P0316/P0316_q21.wav
P0316_q23,P0316,reconsent,23.0,scenario,91,audio/reconsent/P0316/P0316_q23.wav
P0316_q24,P0316,reconsent,24.0,scenario,92,audio/reconsent/P0316/P0316_q24.wav
P0316_q25,P0316,reconsent,25.0,scenario,93,audio/reconsent/P0316/P0316_q25.wav
P0316_q30,P0316,reconsent,30.0,scenario,98,audio/reconsent/P0316/P0316_q30.wav
P0316_q33,P0316,reconsent,33.0,scenario,101,audio/reconsent/P0316/P0316_q33.wav
P0316_q35,P0316,reconsent,35.0,scenario,103,audio/reconsent/P0316/P0316_q35.wav
P0316_q37,P0316,reconsent,37.0,scenario,105,audio/reconsent/P0316/P0316_q37.wav
P0316_q38,P0316,reconsent,38.0,scenario,106,audio/reconsent/P0316/P0316_q38.wav
P0316_q39,P0316,reconsent,39.0,scenario,107,audio/reconsent/P0316/P0316_q39.wav
P0316_q41,P0316,reconsent,41.0,scenario,109,audio/reconsent/P0316/P0316_q41.wav
P0316_q44,P0316,reconsent,44.0,scenario,112,audio/reconsent/P0316/P0316_q44.wav
P0316_q45,P0316,reconsent,45.0,scenario,113,audio/reconsent/P0316/P0316_q45.wav
P0316_q47,P0316,reconsent,47.0,scenario,115,audio/reconsent/P0316/P0316_q47.wav
P0316_q49,P0316,reconsent,49.0,scenario,117,audio/reconsent/P0316/P0316_q49.wav
P0316_q51,P0316,reconsent,51.0,scenario,119,audio/reconsent/P0316/P0316_q51.wav
P0316_q53,P0316,reconsent,53.0,scenario,121,audio/reconsent/P0316/P0316_q53.wav
P0316_q55,P0316,reconsent,55.0,scenario,123,audio/reconsent/P0316/P0316_q55.wav
P0316_q58,P0316,reconsent,58.0,scenario,126,audio/reconsent/P0316/P0316_q58.wav
P0316_q59,P0316,reconsent,59.0,scenario,127,audio/reconsent/P0316/P0316_q59.wav
P0316_q61,P0316,reconsent,61.0,scenario,129,audio/reconsent/P0316/P0316_q61.wav
P0316_q63,P0316,reconsent,63.0,scenario,131,audio/reconsent/P0316/P0316_q63.wav
P0316_q64,P0316,reconsent,64.0,scenario,132,audio/reconsent/P0316/P0316_q64.wav
P0316_q68,P0316,reconsent,68.0,scenario,136,audio/reconsent/P0316/P0316_q68.wav
P0316_q69,P0316,reconsent,69.0,scenario,137,audio/reconsent/P0316/P0316_q69.wav
P0316_q70,P0316,reconsent,70.0,suffix_number,138,audio/reconsent/P0316/P0316_q70.wav
P0316_q71,P0316,reconsent,71.0,suffix_additional,139,audio/reconsent/P0316/P0316_q71.wav
P0316_q72,P0316,reconsent,72.0,demographic,140,audio/reconsent/P0316/P0316_q72.wav
P0316_q73,P0316,reconsent,73.0,dialect,142,audio/reconsent/P0316/P0316_q73.wav
P0316_mic_check,P0316,reconsent,,mic_check,141,audio/reconsent/P0316/P0316_mic_check.wav
P0317_q01,P0317,reconsent,1.0,scenario,69,audio/reconsent/P0317/P0317_q01.wav
P0317_q02,P0317,reconsent,2.0,scenario,70,audio/reconsent/P0317/P0317_q02.wav
P0317_q03,P0317,reconsent,3.0,scenario,71,audio/reconsent/P0317/P0317_q03.wav
P0317_q07,P0317,reconsent,7.0,scenario,75,audio/reconsent/P0317/P0317_q07.wav
P0317_q08,P0317,reconsent,8.0,scenario,76,audio/reconsent/P0317/P0317_q08.wav
P0317_q09,P0317,reconsent,9.0,scenario,77,audio/reconsent/P0317/P0317_q09.wav
P0317_q10,P0317,reconsent,10.0,scenario,78,audio/reconsent/P0317/P0317_q10.wav
P0317_q11,P0317,reconsent,11.0,scenario,79,audio/reconsent/P0317/P0317_q11.wav
P0317_q12,P0317,reconsent,12.0,scenario,80,audio/reconsent/P0317/P0317_q12.wav
P0317_q14,P0317,reconsent,14.0,scenario,82,audio/reconsent/P0317/P0317_q14.wav
P0317_q17,P0317,reconsent,17.0,scenario,85,audio/reconsent/P0317/P0317_q17.wav
P0317_q18,P0317,reconsent,18.0,scenario,86,audio/reconsent/P0317/P0317_q18.wav
P0317_q19,P0317,reconsent,19.0,scenario,87,audio/reconsent/P0317/P0317_q19.wav
P0317_q22,P0317,reconsent,22.0,scenario,90,audio/reconsent/P0317/P0317_q22.wav
P0317_q24,P0317,reconsent,24.0,scenario,92,audio/reconsent/P0317/P0317_q24.wav
P0317_q27,P0317,reconsent,27.0,scenario,95,audio/reconsent/P0317/P0317_q27.wav
P0317_q28,P0317,reconsent,28.0,scenario,96,audio/reconsent/P0317/P0317_q28.wav
P0317_q31,P0317,reconsent,31.0,scenario,99,audio/reconsent/P0317/P0317_q31.wav
P0317_q33,P0317,reconsent,33.0,scenario,101,audio/reconsent/P0317/P0317_q33.wav
P0317_q34,P0317,reconsent,34.0,scenario,102,audio/reconsent/P0317/P0317_q34.wav
P0317_q36,P0317,reconsent,36.0,scenario,104,audio/reconsent/P0317/P0317_q36.wav
P0317_q38,P0317,reconsent,38.0,scenario,106,audio/reconsent/P0317/P0317_q38.wav
P0317_q42,P0317,reconsent,42.0,scenario,110,audio/reconsent/P0317/P0317_q42.wav
P0317_q43,P0317,reconsent,43.0,scenario,111,audio/reconsent/P0317/P0317_q43.wav
P0317_q44,P0317,reconsent,44.0,scenario,112,audio/reconsent/P0317/P0317_q44.wav
P0317_q48,P0317,reconsent,48.0,scenario,116,audio/reconsent/P0317/P0317_q48.wav
P0317_q52,P0317,reconsent,52.0,scenario,120,audio/reconsent/P0317/P0317_q52.wav
P0317_q53,P0317,reconsent,53.0,scenario,121,audio/reconsent/P0317/P0317_q53.wav
P0317_q56,P0317,reconsent,56.0,scenario,124,audio/reconsent/P0317/P0317_q56.wav
P0317_q58,P0317,reconsent,58.0,scenario,126,audio/reconsent/P0317/P0317_q58.wav
P0317_q60,P0317,reconsent,60.0,scenario,128,audio/reconsent/P0317/P0317_q60.wav
P0317_q61,P0317,reconsent,61.0,scenario,129,audio/reconsent/P0317/P0317_q61.wav
P0317_q64,P0317,reconsent,64.0,scenario,132,audio/reconsent/P0317/P0317_q64.wav
P0317_q66,P0317,reconsent,66.0,scenario,134,audio/reconsent/P0317/P0317_q66.wav
P0317_q67,P0317,reconsent,67.0,scenario,135,audio/reconsent/P0317/P0317_q67.wav
P0317_q70,P0317,reconsent,70.0,suffix_number,138,audio/reconsent/P0317/P0317_q70.wav
P0317_q71,P0317,reconsent,71.0,suffix_additional,139,audio/reconsent/P0317/P0317_q71.wav
P0317_q72,P0317,reconsent,72.0,demographic,140,audio/reconsent/P0317/P0317_q72.wav
P0317_q73,P0317,reconsent,73.0,dialect,142,audio/reconsent/P0317/P0317_q73.wav
P0317_mic_check,P0317,reconsent,,mic_check,141,audio/reconsent/P0317/P0317_mic_check.wav
P0318_q01,P0318,reconsent,1.0,scenario,69,audio/reconsent/P0318/P0318_q01.wav
P0318_q04,P0318,reconsent,4.0,scenario,72,audio/reconsent/P0318/P0318_q04.wav
P0318_q06,P0318,reconsent,6.0,scenario,74,audio/reconsent/P0318/P0318_q06.wav
P0318_q07,P0318,reconsent,7.0,scenario,75,audio/reconsent/P0318/P0318_q07.wav
P0318_q08,P0318,reconsent,8.0,scenario,76,audio/reconsent/P0318/P0318_q08.wav
P0318_q09,P0318,reconsent,9.0,scenario,77,audio/reconsent/P0318/P0318_q09.wav
P0318_q12,P0318,reconsent,12.0,scenario,80,audio/reconsent/P0318/P0318_q12.wav
P0318_q13,P0318,reconsent,13.0,scenario,81,audio/reconsent/P0318/P0318_q13.wav
P0318_q15,P0318,reconsent,15.0,scenario,83,audio/reconsent/P0318/P0318_q15.wav
P0318_q17,P0318,reconsent,17.0,scenario,85,audio/reconsent/P0318/P0318_q17.wav
P0318_q19,P0318,reconsent,19.0,scenario,87,audio/reconsent/P0318/P0318_q19.wav
P0318_q23,P0318,reconsent,23.0,scenario,91,audio/reconsent/P0318/P0318_q23.wav
P0318_q24,P0318,reconsent,24.0,scenario,92,audio/reconsent/P0318/P0318_q24.wav
P0318_q26,P0318,reconsent,26.0,scenario,94,audio/reconsent/P0318/P0318_q26.wav
P0318_q27,P0318,reconsent,27.0,scenario,95,audio/reconsent/P0318/P0318_q27.wav
P0318_q28,P0318,reconsent,28.0,scenario,96,audio/reconsent/P0318/P0318_q28.wav
P0318_q29,P0318,reconsent,29.0,scenario,97,audio/reconsent/P0318/P0318_q29.wav
P0318_q31,P0318,reconsent,31.0,scenario,99,audio/reconsent/P0318/P0318_q31.wav
P0318_q32,P0318,reconsent,32.0,scenario,100,audio/reconsent/P0318/P0318_q32.wav
P0318_q35,P0318,reconsent,35.0,scenario,103,audio/reconsent/P0318/P0318_q35.wav
P0318_q40,P0318,reconsent,40.0,scenario,108,audio/reconsent/P0318/P0318_q40.wav
P0318_q41,P0318,reconsent,41.0,scenario,109,audio/reconsent/P0318/P0318_q41.wav
P0318_q42,P0318,reconsent,42.0,scenario,110,audio/reconsent/P0318/P0318_q42.wav
P0318_q43,P0318,reconsent,43.0,scenario,111,audio/reconsent/P0318/P0318_q43.wav
P0318_q44,P0318,reconsent,44.0,scenario,112,audio/reconsent/P0318/P0318_q44.wav
P0318_q47,P0318,reconsent,47.0,scenario,115,audio/reconsent/P0318/P0318_q47.wav
P0318_q50,P0318,reconsent,50.0,scenario,118,audio/reconsent/P0318/P0318_q50.wav
P0318_q51,P0318,reconsent,51.0,scenario,119,audio/reconsent/P0318/P0318_q51.wav
P0318_q52,P0318,reconsent,52.0,scenario,120,audio/reconsent/P0318/P0318_q52.wav
P0318_q57,P0318,reconsent,57.0,scenario,125,audio/reconsent/P0318/P0318_q57.wav
P0318_q58,P0318,reconsent,58.0,scenario,126,audio/reconsent/P0318/P0318_q58.wav
P0318_q61,P0318,reconsent,61.0,scenario,129,audio/reconsent/P0318/P0318_q61.wav
P0318_q62,P0318,reconsent,62.0,scenario,130,audio/reconsent/P0318/P0318_q62.wav
P0318_q63,P0318,reconsent,63.0,scenario,131,audio/reconsent/P0318/P0318_q63.wav
P0318_q69,P0318,reconsent,69.0,scenario,137,audio/reconsent/P0318/P0318_q69.wav
P0318_q70,P0318,reconsent,70.0,suffix_number,138,audio/reconsent/P0318/P0318_q70.wav
P0318_q71,P0318,reconsent,71.0,suffix_additional,139,audio/reconsent/P0318/P0318_q71.wav
P0318_q72,P0318,reconsent,72.0,demographic,140,audio/reconsent/P0318/P0318_q72.wav
P0318_q73,P0318,reconsent,73.0,dialect,142,audio/reconsent/P0318/P0318_q73.wav
P0318_mic_check,P0318,reconsent,,mic_check,141,audio/reconsent/P0318/P0318_mic_check.wav
P0319_q01,P0319,reconsent,1.0,scenario,69,audio/reconsent/P0319/P0319_q01.wav
P0319_q02,P0319,reconsent,2.0,scenario,70,audio/reconsent/P0319/P0319_q02.wav
P0319_q05,P0319,reconsent,5.0,scenario,73,audio/reconsent/P0319/P0319_q05.wav
P0319_q06,P0319,reconsent,6.0,scenario,74,audio/reconsent/P0319/P0319_q06.wav
P0319_q07,P0319,reconsent,7.0,scenario,75,audio/reconsent/P0319/P0319_q07.wav
P0319_q08,P0319,reconsent,8.0,scenario,76,audio/reconsent/P0319/P0319_q08.wav
P0319_q09,P0319,reconsent,9.0,scenario,77,audio/reconsent/P0319/P0319_q09.wav
P0319_q10,P0319,reconsent,10.0,scenario,78,audio/reconsent/P0319/P0319_q10.wav
P0319_q11,P0319,reconsent,11.0,scenario,79,audio/reconsent/P0319/P0319_q11.wav
P0319_q12,P0319,reconsent,12.0,scenario,80,audio/reconsent/P0319/P0319_q12.wav
P0319_q16,P0319,reconsent,16.0,scenario,84,audio/reconsent/P0319/P0319_q16.wav
P0319_q18,P0319,reconsent,18.0,scenario,86,audio/reconsent/P0319/P0319_q18.wav
P0319_q19,P0319,reconsent,19.0,scenario,87,audio/reconsent/P0319/P0319_q19.wav
P0319_q20,P0319,reconsent,20.0,scenario,88,audio/reconsent/P0319/P0319_q20.wav
P0319_q21,P0319,reconsent,21.0,scenario,89,audio/reconsent/P0319/P0319_q21.wav
P0319_q23,P0319,reconsent,23.0,scenario,91,audio/reconsent/P0319/P0319_q23.wav
P0319_q26,P0319,reconsent,26.0,scenario,94,audio/reconsent/P0319/P0319_q26.wav
P0319_q28,P0319,reconsent,28.0,scenario,96,audio/reconsent/P0319/P0319_q28.wav
P0319_q33,P0319,reconsent,33.0,scenario,101,audio/reconsent/P0319/P0319_q33.wav
P0319_q34,P0319,reconsent,34.0,scenario,102,audio/reconsent/P0319/P0319_q34.wav
P0319_q35,P0319,reconsent,35.0,scenario,103,audio/reconsent/P0319/P0319_q35.wav
P0319_q38,P0319,reconsent,38.0,scenario,106,audio/reconsent/P0319/P0319_q38.wav
P0319_q41,P0319,reconsent,41.0,scenario,109,audio/reconsent/P0319/P0319_q41.wav
P0319_q42,P0319,reconsent,42.0,scenario,110,audio/reconsent/P0319/P0319_q42.wav
P0319_q43,P0319,reconsent,43.0,scenario,111,audio/reconsent/P0319/P0319_q43.wav
P0319_q49,P0319,reconsent,49.0,scenario,117,audio/reconsent/P0319/P0319_q49.wav
P0319_q51,P0319,reconsent,51.0,scenario,119,audio/reconsent/P0319/P0319_q51.wav
P0319_q54,P0319,reconsent,54.0,scenario,122,audio/reconsent/P0319/P0319_q54.wav
P0319_q57,P0319,reconsent,57.0,scenario,125,audio/reconsent/P0319/P0319_q57.wav
P0319_q58,P0319,reconsent,58.0,scenario,126,audio/reconsent/P0319/P0319_q58.wav
P0319_q61,P0319,reconsent,61.0,scenario,129,audio/reconsent/P0319/P0319_q61.wav
P0319_q62,P0319,reconsent,62.0,scenario,130,audio/reconsent/P0319/P0319_q62.wav
P0319_q64,P0319,reconsent,64.0,scenario,132,audio/reconsent/P0319/P0319_q64.wav
P0319_q68,P0319,reconsent,68.0,scenario,136,audio/reconsent/P0319/P0319_q68.wav
P0319_q69,P0319,reconsent,69.0,scenario,137,audio/reconsent/P0319/P0319_q69.wav
P0319_q70,P0319,reconsent,70.0,suffix_number,138,audio/reconsent/P0319/P0319_q70.wav
P0319_q71,P0319,reconsent,71.0,suffix_additional,139,audio/reconsent/P0319/P0319_q71.wav
P0319_q72,P0319,reconsent,72.0,demographic,140,audio/reconsent/P0319/P0319_q72.wav
P0319_q73,P0319,reconsent,73.0,dialect,142,audio/reconsent/P0319/P0319_q73.wav
P0319_mic_check,P0319,reconsent,,mic_check,141,audio/reconsent/P0319/P0319_mic_check.wav
P0320_q01,P0320,reconsent,1.0,scenario,69,audio/reconsent/P0320/P0320_q01.wav
P0320_q02,P0320,reconsent,2.0,scenario,70,audio/reconsent/P0320/P0320_q02.wav
P0320_q03,P0320,reconsent,3.0,scenario,71,audio/reconsent/P0320/P0320_q03.wav
P0320_q13,P0320,reconsent,13.0,scenario,81,audio/reconsent/P0320/P0320_q13.wav
P0320_q16,P0320,reconsent,16.0,scenario,84,audio/reconsent/P0320/P0320_q16.wav
P0320_q17,P0320,reconsent,17.0,scenario,85,audio/reconsent/P0320/P0320_q17.wav
P0320_q19,P0320,reconsent,19.0,scenario,87,audio/reconsent/P0320/P0320_q19.wav
P0320_q21,P0320,reconsent,21.0,scenario,89,audio/reconsent/P0320/P0320_q21.wav
P0320_q22,P0320,reconsent,22.0,scenario,90,audio/reconsent/P0320/P0320_q22.wav
P0320_q30,P0320,reconsent,30.0,scenario,98,audio/reconsent/P0320/P0320_q30.wav
P0320_q31,P0320,reconsent,31.0,scenario,99,audio/reconsent/P0320/P0320_q31.wav
P0320_q32,P0320,reconsent,32.0,scenario,100,audio/reconsent/P0320/P0320_q32.wav
P0320_q33,P0320,reconsent,33.0,scenario,101,audio/reconsent/P0320/P0320_q33.wav
P0320_q34,P0320,reconsent,34.0,scenario,102,audio/reconsent/P0320/P0320_q34.wav
P0320_q35,P0320,reconsent,35.0,scenario,103,audio/reconsent/P0320/P0320_q35.wav
P0320_q36,P0320,reconsent,36.0,scenario,104,audio/reconsent/P0320/P0320_q36.wav
P0320_q39,P0320,reconsent,39.0,scenario,107,audio/reconsent/P0320/P0320_q39.wav
P0320_q40,P0320,reconsent,40.0,scenario,108,audio/reconsent/P0320/P0320_q40.wav
P0320_q47,P0320,reconsent,47.0,scenario,115,audio/reconsent/P0320/P0320_q47.wav
P0320_q48,P0320,reconsent,48.0,scenario,116,audio/reconsent/P0320/P0320_q48.wav
P0320_q49,P0320,reconsent,49.0,scenario,117,audio/reconsent/P0320/P0320_q49.wav
P0320_q51,P0320,reconsent,51.0,scenario,119,audio/reconsent/P0320/P0320_q51.wav
P0320_q52,P0320,reconsent,52.0,scenario,120,audio/reconsent/P0320/P0320_q52.wav
P0320_q53,P0320,reconsent,53.0,scenario,121,audio/reconsent/P0320/P0320_q53.wav
P0320_q54,P0320,reconsent,54.0,scenario,122,audio/reconsent/P0320/P0320_q54.wav
P0320_q55,P0320,reconsent,55.0,scenario,123,audio/reconsent/P0320/P0320_q55.wav
P0320_q56,P0320,reconsent,56.0,scenario,124,audio/reconsent/P0320/P0320_q56.wav
P0320_q57,P0320,reconsent,57.0,scenario,125,audio/reconsent/P0320/P0320_q57.wav
P0320_q59,P0320,reconsent,59.0,scenario,127,audio/reconsent/P0320/P0320_q59.wav
P0320_q61,P0320,reconsent,61.0,scenario,129,audio/reconsent/P0320/P0320_q61.wav
P0320_q62,P0320,reconsent,62.0,scenario,130,audio/reconsent/P0320/P0320_q62.wav
P0320_q63,P0320,reconsent,63.0,scenario,131,audio/reconsent/P0320/P0320_q63.wav
P0320_q66,P0320,reconsent,66.0,scenario,134,audio/reconsent/P0320/P0320_q66.wav
P0320_q67,P0320,reconsent,67.0,scenario,135,audio/reconsent/P0320/P0320_q67.wav
P0320_q69,P0320,reconsent,69.0,scenario,137,audio/reconsent/P0320/P0320_q69.wav
P0320_q70,P0320,reconsent,70.0,suffix_number,138,audio/reconsent/P0320/P0320_q70.wav
P0320_q71,P0320,reconsent,71.0,suffix_additional,139,audio/reconsent/P0320/P0320_q71.wav
P0320_q72,P0320,reconsent,72.0,demographic,140,audio/reconsent/P0320/P0320_q72.wav
P0320_q73,P0320,reconsent,73.0,dialect,142,audio/reconsent/P0320/P0320_q73.wav
P0320_mic_check,P0320,reconsent,,mic_check,141,audio/reconsent/P0320/P0320_mic_check.wav
P0321_q03,P0321,reconsent,3.0,scenario,71,audio/reconsent/P0321/P0321_q03.wav
P0321_q04,P0321,reconsent,4.0,scenario,72,audio/reconsent/P0321/P0321_q04.wav
P0321_q06,P0321,reconsent,6.0,scenario,74,audio/reconsent/P0321/P0321_q06.wav
